时间,PB粉,焦炭,动力煤,生铁成本,市场价(不含税):废钢:6-8mm:张家港,价格:硅锰:FeMn65Si17:南方,钢坯成本,螺纹成本,热卷成本,螺纹钢,热卷,螺纹加工利润,热卷加工利润
2014/3/10,735,1400,530,2150.489744,2090,6550,2812.189744,2932.189744,3132.189744,3130,3480,197.8102564,347.8102564
2014/3/11,705,1400,530,2099.489744,2060,6550,2755.789744,2875.789744,3075.789744,3130,3450,254.2102564,374.2102564
2014/3/12,705,1400,530,2099.489744,2040,6550,2752.189744,2872.189744,3072.189744,3120,3450,247.8102564,377.8102564
2014/3/13,705,1400,530,2099.489744,2030,6550,2750.389744,2870.389744,3070.389744,3120,3450,249.6102564,379.6102564
2014/3/14,715,1400,530,2116.489744,2030,6550,2767.389744,2887.389744,3087.389744,3140,3450,252.6102564,362.6102564
2014/3/17,720,1340,525,2098.921368,2030,6550,2749.821368,2869.821368,3069.821368,3150,3450,280.1786325,380.1786325
2014/3/18,720,1340,525,2098.921368,2030,6550,2749.821368,2869.821368,3069.821368,3170,3450,300.1786325,380.1786325
2014/3/19,720,1340,525,2098.921368,2030,6550,2749.821368,2869.821368,3069.821368,3180,3450,310.1786325,380.1786325
2014/3/20,715,1340,525,2090.421368,2030,6550,2741.321368,2861.321368,3061.321368,3180,3450,318.6786325,388.6786325
2014/3/21,710,1340,525,2081.921368,2030,6450,2731.821368,2851.821368,3051.821368,3180,3450,328.1786325,398.1786325
2014/3/24,710,1270,525,2052.006838,2040,6450,2703.706838,2823.706838,3023.706838,3180,3450,356.2931624,426.2931624
2014/3/25,715,1270,525,2060.506838,2040,6450,2712.206838,2832.206838,3032.206838,3170,3450,337.7931624,417.7931624
2014/3/26,725,1270,525,2077.506838,2040,6450,2729.206838,2849.206838,3049.206838,3180,3450,330.7931624,400.7931624
2014/3/27,730,1270,525,2086.006838,2040,6450,2737.706838,2857.706838,3057.706838,3190,3450,332.2931624,392.2931624
2014/3/28,730,1270,525,2086.006838,2040,6450,2737.706838,2857.706838,3057.706838,3190,3450,332.2931624,392.2931624
2014/3/31,730,1270,530,2086.434188,2050,6450,2739.934188,2859.934188,3059.934188,3190,3450,330.065812,390.065812
2014/4/1,745,1270,530,2111.934188,2050,6450,2765.434188,2885.434188,3085.434188,3210,3450,324.565812,364.565812
2014/4/2,765,1270,530,2145.934188,2050,6450,2799.434188,2919.434188,3119.434188,3230,3450,310.565812,330.565812
2014/4/3,760,1270,530,2137.434188,2050,6450,2790.934188,2910.934188,3110.934188,3240,3430,329.065812,319.065812
2014/4/4,755,1270,530,2128.934188,2060,6400,2783.734188,2903.734188,3103.734188,3250,3430,346.265812,326.265812
2014/4/8,765,1270,535,2146.361538,2060,6400,2801.161538,2921.161538,3121.161538,3270,3460,348.8384615,338.8384615
2014/4/9,785,1270,535,2180.361538,2080,6400,2838.761538,2958.761538,3158.761538,3300,3480,341.2384615,321.2384615
2014/4/10,795,1270,535,2197.361538,2090,6400,2857.561538,2977.561538,3177.561538,3320,3500,342.4384615,322.4384615
2014/4/11,795,1270,535,2197.361538,2110,6400,2861.161538,2981.161538,3181.161538,3340,3480,358.8384615,298.8384615
2014/4/14,795,1270,535,2197.361538,2120,6400,2862.961538,2982.961538,3182.961538,3340,3480,357.0384615,297.0384615
2014/4/15,790,1270,535,2188.861538,2120,6400,2854.461538,2974.461538,3174.461538,3340,3480,365.5384615,305.5384615
2014/4/16,785,1270,535,2180.361538,2120,6400,2845.961538,2965.961538,3165.961538,3330,3480,364.0384615,314.0384615
2014/4/17,775,1270,535,2163.361538,2120,6400,2828.961538,2948.961538,3148.961538,3310,3480,361.0384615,331.0384615
2014/4/18,765,1270,535,2146.361538,2120,6400,2811.961538,2931.961538,3131.961538,3290,3480,358.0384615,348.0384615
2014/4/21,755,1270,535,2129.361538,2120,6400,2794.961538,2914.961538,3114.961538,3270,3480,355.0384615,365.0384615
2014/4/22,750,1270,535,2120.861538,2100,6400,2782.861538,2902.861538,3102.861538,3260,3420,357.1384615,317.1384615
2014/4/23,745,1270,535,2112.361538,2100,6400,2774.361538,2894.361538,3094.361538,3230,3420,335.6384615,325.6384615
2014/4/24,745,1270,535,2112.361538,2100,6400,2774.361538,2894.361538,3094.361538,3230,3420,335.6384615,325.6384615
2014/4/25,745,1270,535,2112.361538,2100,6400,2774.361538,2894.361538,3094.361538,3240,3420,345.6384615,325.6384615
2014/4/28,745,1270,535,2112.361538,2100,6400,2774.361538,2894.361538,3094.361538,3240,3420,345.6384615,325.6384615
2014/4/29,735,1270,535,2095.361538,2100,6400,2757.361538,2877.361538,3077.361538,3240,3420,362.6384615,342.6384615
2014/4/30,725,1270,535,2078.361538,2100,6400,2740.361538,2860.361538,3060.361538,3220,3420,359.6384615,359.6384615
2014/5/4,720,1240,535,2057.041026,2100,6400,2719.041026,2839.041026,3039.041026,3220,3420,380.9589744,380.9589744
2014/5/5,720,1240,535,2057.041026,2100,6400,2719.041026,2839.041026,3039.041026,3200,3420,360.9589744,380.9589744
2014/5/6,720,1240,535,2057.041026,2100,6400,2719.041026,2839.041026,3039.041026,3200,3430,360.9589744,390.9589744
2014/5/7,715,1240,535,2048.541026,2100,6400,2710.541026,2830.541026,3030.541026,3190,3430,359.4589744,399.4589744
2014/5/8,710,1240,535,2040.041026,2100,6400,2702.041026,2822.041026,3022.041026,3170,3420,347.9589744,397.9589744
2014/5/9,705,1240,535,2031.541026,2100,6400,2693.541026,2813.541026,3013.541026,3170,3420,356.4589744,406.4589744
2014/5/12,705,1240,535,2031.541026,2080,6400,2689.941026,2809.941026,3009.941026,3150,3420,340.0589744,410.0589744
2014/5/13,695,1240,535,2014.541026,2080,6400,2672.941026,2792.941026,2992.941026,3150,3440,357.0589744,447.0589744
2014/5/14,695,1240,535,2014.541026,2080,6400,2672.941026,2792.941026,2992.941026,3120,3440,327.0589744,447.0589744
2014/5/15,695,1240,535,2014.541026,2080,6400,2672.941026,2792.941026,2992.941026,3110,3440,317.0589744,447.0589744
2014/5/16,695,1240,535,2014.541026,2080,6400,2672.941026,2792.941026,2992.941026,3100,3440,307.0589744,447.0589744
2014/5/19,695,1240,535,2014.541026,2060,6400,2669.341026,2789.341026,2989.341026,3080,3440,290.6589744,450.6589744
2014/5/20,685,1240,525,1996.686325,2060,6400,2651.486325,2771.486325,2971.486325,3080,3440,308.5136752,468.5136752
2014/5/21,680,1240,525,1988.186325,2050,6400,2641.186325,2761.186325,2961.186325,3060,3440,298.8136752,478.8136752
2014/5/22,675,1240,525,1979.686325,2050,6400,2632.686325,2752.686325,2952.686325,3060,3450,307.3136752,497.3136752
2014/5/23,675,1240,525,1979.686325,2050,6400,2632.686325,2752.686325,2952.686325,3060,3450,307.3136752,497.3136752
2014/5/26,675,1240,525,1979.686325,2050,6400,2632.686325,2752.686325,2952.686325,3070,3450,317.3136752,497.3136752
2014/5/27,675,1240,525,1979.686325,2050,6400,2632.686325,2752.686325,2952.686325,3090,3480,337.3136752,527.3136752
2014/5/28,670,1240,525,1971.186325,2050,6400,2624.186325,2744.186325,2944.186325,3100,3510,355.8136752,565.8136752
2014/5/29,665,1240,525,1962.686325,2050,6400,2615.686325,2735.686325,2935.686325,3100,3510,364.3136752,574.3136752
2014/5/30,665,1240,525,1962.686325,2050,6400,2615.686325,2735.686325,2935.686325,3090,3510,354.3136752,574.3136752
2014/6/3,655,1240,525,1945.686325,2050,6400,2598.686325,2718.686325,2918.686325,3070,3510,351.3136752,591.3136752
2014/6/4,650,1240,525,1937.186325,2050,6400,2590.186325,2710.186325,2910.186325,3060,3510,349.8136752,599.8136752
2014/6/5,645,1240,520,1928.258974,2050,6400,2581.258974,2701.258974,2901.258974,3060,3510,358.7410256,608.7410256
2014/6/6,645,1240,520,1928.258974,2050,6400,2581.258974,2701.258974,2901.258974,3060,3510,358.7410256,608.7410256
2014/6/9,645,1240,520,1928.258974,2050,6400,2581.258974,2701.258974,2901.258974,3060,3510,358.7410256,608.7410256
2014/6/10,645,1240,520,1928.258974,2050,6400,2581.258974,2701.258974,2901.258974,3060,3510,358.7410256,608.7410256
2014/6/11,640,1240,520,1919.758974,2050,6400,2572.758974,2692.758974,2892.758974,3060,3510,367.2410256,617.2410256
2014/6/12,635,1240,520,1911.258974,2050,6400,2564.258974,2684.258974,2884.258974,3070,3510,385.7410256,625.7410256
2014/6/13,625,1240,520,1894.258974,2050,6400,2547.258974,2667.258974,2867.258974,3070,3510,402.7410256,642.7410256
2014/6/16,605,1240,515,1859.831624,2050,6400,2512.831624,2632.831624,2832.831624,3070,3510,437.1683761,677.1683761
2014/6/17,605,1240,515,1859.831624,2050,6400,2512.831624,2632.831624,2832.831624,3060,3510,427.1683761,677.1683761
2014/6/18,600,1215,515,1840.647863,2050,6400,2493.647863,2613.647863,2813.647863,3060,3510,446.3521368,696.3521368
2014/6/19,600,1215,515,1840.647863,2040,6400,2491.847863,2611.847863,2811.847863,3060,3510,448.1521368,698.1521368
2014/6/20,600,1215,515,1840.647863,2040,6400,2491.847863,2611.847863,2811.847863,3060,3510,448.1521368,698.1521368
2014/6/23,600,1215,515,1840.647863,2040,6400,2491.847863,2611.847863,2811.847863,3060,3510,448.1521368,698.1521368
2014/6/24,610,1215,515,1857.647863,2040,6400,2508.847863,2628.847863,2828.847863,3060,3510,431.1521368,681.1521368
2014/6/25,615,1215,510,1865.720513,2040,6400,2516.920513,2636.920513,2836.920513,3060,3510,423.0794872,673.0794872
2014/6/26,620,1215,510,1874.220513,2040,6400,2525.420513,2645.420513,2845.420513,3060,3510,414.5794872,664.5794872
2014/6/27,625,1215,510,1882.720513,2040,6400,2533.920513,2653.920513,2853.920513,3060,3510,406.0794872,656.0794872
2014/6/30,625,1215,510,1882.720513,2040,6400,2533.920513,2653.920513,2853.920513,3060,3510,406.0794872,656.0794872
2014/7/1,625,1215,505,1882.293162,2040,6400,2533.493162,2653.493162,2853.493162,3060,3510,406.5068376,656.5068376
2014/7/2,615,1215,505,1865.293162,2040,6400,2516.493162,2636.493162,2836.493162,3060,3510,423.5068376,673.5068376
2014/7/3,620,1215,505,1873.793162,2040,6400,2524.993162,2644.993162,2844.993162,3060,3520,415.0068376,675.0068376
2014/7/4,640,1215,500,1907.365812,2040,6400,2558.565812,2678.565812,2878.565812,3060,3520,381.434188,641.434188
2014/7/7,645,1215,500,1915.865812,2040,6400,2567.065812,2687.065812,2887.065812,3060,3520,372.934188,632.934188
2014/7/8,645,1180,500,1900.908547,2040,6400,2552.108547,2672.108547,2872.108547,3070,3520,397.891453,647.891453
2014/7/9,645,1180,500,1900.908547,2040,6400,2552.108547,2672.108547,2872.108547,3080,3520,407.891453,647.891453
2014/7/10,645,1180,500,1900.908547,2040,6400,2552.108547,2672.108547,2872.108547,3100,3520,427.891453,647.891453
2014/7/11,645,1180,500,1900.908547,2040,6400,2552.108547,2672.108547,2872.108547,3120,3520,447.891453,647.891453
2014/7/14,650,1180,495,1908.981197,2040,6400,2560.181197,2680.181197,2880.181197,3130,3520,449.8188034,639.8188034
2014/7/15,655,1180,495,1917.481197,2040,6400,2568.681197,2688.681197,2888.681197,3130,3520,441.3188034,631.3188034
2014/7/16,655,1180,495,1917.481197,2040,6400,2568.681197,2688.681197,2888.681197,3130,3520,441.3188034,631.3188034
2014/7/17,660,1180,495,1925.981197,2040,6400,2577.181197,2697.181197,2897.181197,3140,3520,442.8188034,622.8188034
2014/7/18,660,1180,495,1925.981197,2040,6400,2577.181197,2697.181197,2897.181197,3140,3520,442.8188034,622.8188034
2014/7/21,655,1180,495,1917.481197,2040,6400,2568.681197,2688.681197,2888.681197,3140,3520,451.3188034,631.3188034
2014/7/22,645,1180,490,1900.053846,2040,6400,2551.253846,2671.253846,2871.253846,3130,3520,458.7461538,648.7461538
2014/7/23,640,1180,490,1891.553846,2040,6400,2542.753846,2662.753846,2862.753846,3120,3520,457.2461538,657.2461538
2014/7/24,640,1180,490,1891.553846,2040,6400,2542.753846,2662.753846,2862.753846,3100,3520,437.2461538,657.2461538
2014/7/25,635,1180,490,1883.053846,2040,6400,2534.253846,2654.253846,2854.253846,3090,3520,435.7461538,665.7461538
2014/7/28,635,1180,480,1882.199145,2040,6400,2533.399145,2653.399145,2853.399145,3090,3520,436.6008547,666.6008547
2014/7/29,635,1180,480,1882.199145,2040,6400,2533.399145,2653.399145,2853.399145,3090,3520,436.6008547,666.6008547
2014/7/30,640,1180,480,1890.699145,2030,6400,2540.099145,2660.099145,2860.099145,3090,3540,429.9008547,679.9008547
2014/7/31,640,1180,475,1890.271795,2020,6400,2537.871795,2657.871795,2857.871795,3090,3540,432.1282051,682.1282051
2014/8/1,640,1180,475,1890.271795,2020,6400,2537.871795,2657.871795,2857.871795,3090,3480,432.1282051,622.1282051
2014/8/4,640,1180,475,1890.271795,2020,6350,2537.371795,2657.371795,2857.371795,3090,3480,432.6282051,622.6282051
2014/8/5,640,1180,475,1890.271795,2020,6350,2537.371795,2657.371795,2857.371795,3090,3480,432.6282051,622.6282051
2014/8/6,645,1180,480,1899.199145,2010,6350,2544.499145,2664.499145,2864.499145,3090,3480,425.5008547,615.5008547
2014/8/7,645,1180,480,1899.199145,2010,6350,2544.499145,2664.499145,2864.499145,3090,3480,425.5008547,615.5008547
2014/8/8,645,1180,480,1899.199145,2010,6350,2544.499145,2664.499145,2864.499145,3080,3480,415.5008547,615.5008547
2014/8/11,645,1180,480,1899.199145,2010,6350,2544.499145,2664.499145,2864.499145,3070,3470,405.5008547,605.5008547
2014/8/12,640,1180,480,1890.699145,1990,6350,2532.399145,2652.399145,2852.399145,3060,3440,407.6008547,587.6008547
2014/8/13,630,1180,480,1873.699145,1980,6350,2513.599145,2633.599145,2833.599145,3060,3440,426.4008547,606.4008547
2014/8/14,625,1180,480,1865.199145,1980,6350,2505.099145,2625.099145,2825.099145,3040,3420,414.9008547,594.9008547
2014/8/15,625,1180,480,1865.199145,1980,6300,2504.599145,2624.599145,2824.599145,3020,3410,395.4008547,585.4008547
2014/8/18,625,1180,480,1865.199145,1980,6300,2504.599145,2624.599145,2824.599145,3000,3400,375.4008547,575.4008547
2014/8/19,620,1180,480,1856.699145,1970,6300,2494.299145,2614.299145,2814.299145,2990,3380,375.7008547,565.7008547
2014/8/20,615,1180,480,1848.199145,1970,6300,2485.799145,2605.799145,2805.799145,2990,3370,384.2008547,564.2008547
2014/8/21,615,1180,480,1848.199145,1970,6300,2485.799145,2605.799145,2805.799145,2970,3370,364.2008547,564.2008547
2014/8/22,610,1180,480,1839.699145,1960,6300,2475.499145,2595.499145,2795.499145,2960,3350,364.5008547,554.5008547
2014/8/25,610,1180,480,1839.699145,1960,6300,2475.499145,2595.499145,2795.499145,2940,3330,344.5008547,534.5008547
2014/8/26,605,1180,480,1831.199145,1940,6300,2463.399145,2583.399145,2783.399145,2930,3320,346.6008547,536.6008547
2014/8/27,600,1180,480,1822.699145,1940,6300,2454.899145,2574.899145,2774.899145,2910,3310,335.1008547,535.1008547
2014/8/28,600,1180,480,1822.699145,1940,6250,2454.399145,2574.399145,2774.399145,2890,3300,315.6008547,525.6008547
2014/8/29,595,1180,480,1814.199145,1920,6250,2442.299145,2562.299145,2762.299145,2890,3300,327.7008547,537.7008547
2014/9/1,595,1180,480,1814.199145,1890,6250,2436.899145,2556.899145,2756.899145,2870,3300,313.1008547,543.1008547
2014/9/2,595,1180,480,1814.199145,1860,6250,2431.499145,2551.499145,2751.499145,2860,3290,308.5008547,538.5008547
2014/9/3,595,1180,480,1814.199145,1860,6250,2431.499145,2551.499145,2751.499145,2840,3250,288.5008547,498.5008547
2014/9/4,585,1180,485,1797.626496,1860,6250,2414.926496,2534.926496,2734.926496,2820,3230,285.0735043,495.0735043
2014/9/5,580,1180,485,1789.126496,1860,6250,2406.426496,2526.426496,2726.426496,2810,3190,283.5735043,463.5735043
2014/9/9,570,1180,485,1772.126496,1860,6250,2389.426496,2509.426496,2709.426496,2790,3170,280.5735043,460.5735043
2014/9/10,570,1180,485,1772.126496,1840,6250,2385.826496,2505.826496,2705.826496,2780,3150,274.1735043,444.1735043
2014/9/11,565,1180,485,1763.626496,1840,6200,2376.826496,2496.826496,2696.826496,2770,3130,273.1735043,433.1735043
2014/9/12,560,1180,485,1755.126496,1820,6200,2364.726496,2484.726496,2684.726496,2770,3130,285.2735043,445.2735043
2014/9/15,565,1180,485,1763.626496,1770,6200,2364.226496,2484.226496,2684.226496,2810,3130,325.7735043,445.7735043
2014/9/16,585,1180,485,1797.626496,1770,6200,2398.226496,2518.226496,2718.226496,2830,3160,311.7735043,441.7735043
2014/9/17,585,1180,485,1797.626496,1770,6200,2398.226496,2518.226496,2718.226496,2850,3160,331.7735043,441.7735043
2014/9/18,580,1180,485,1789.126496,1770,6200,2389.726496,2509.726496,2709.726496,2840,3150,330.2735043,440.2735043
2014/9/19,580,1170,485,1784.852991,1770,6200,2385.452991,2505.452991,2705.452991,2830,3140,324.5470085,434.5470085
2014/9/22,575,1170,485,1776.352991,1770,6200,2376.952991,2496.952991,2696.952991,2800,3100,303.0470085,403.0470085
2014/9/23,565,1170,485,1759.352991,1770,6200,2359.952991,2479.952991,2679.952991,2770,3080,290.0470085,400.0470085
2014/9/24,560,1170,485,1750.852991,1770,6200,2351.452991,2471.452991,2671.452991,2760,3080,288.5470085,408.5470085
2014/9/25,560,1170,485,1750.852991,1770,6200,2351.452991,2471.452991,2671.452991,2760,3070,288.5470085,398.5470085
2014/9/26,560,1170,485,1750.852991,1770,6200,2351.452991,2471.452991,2671.452991,2760,3080,288.5470085,408.5470085
2014/9/28,560,1170,485,1750.852991,1770,6200,2351.452991,2471.452991,2671.452991,2760,3080,288.5470085,408.5470085
2014/9/29,560,1170,485,1750.852991,1770,6150,2350.952991,2470.952991,2670.952991,2780,3080,309.0470085,409.0470085
2014/9/30,560,1170,485,1750.852991,1770,6150,2350.952991,2470.952991,2670.952991,2780,3080,309.0470085,409.0470085
2014/10/8,560,1170,485,1750.852991,1770,6150,2350.952991,2470.952991,2670.952991,2800,3080,329.0470085,409.0470085
2014/10/9,570,1170,485,1767.852991,1770,6150,2367.952991,2487.952991,2687.952991,2800,3060,312.0470085,372.0470085
2014/10/10,565,1170,485,1759.352991,1770,6150,2359.452991,2479.452991,2679.452991,2810,3070,330.5470085,390.5470085
2014/10/11,565,1170,495,1760.207692,1770,6150,2360.307692,2480.307692,2680.307692,2820,3080,339.6923077,399.6923077
2014/10/13,575,1170,495,1777.207692,1770,6150,2377.307692,2497.307692,2697.307692,2850,3120,352.6923077,422.6923077
2014/10/14,585,1170,495,1794.207692,1770,6150,2394.307692,2514.307692,2714.307692,2880,3120,365.6923077,405.6923077
2014/10/15,580,1170,495,1785.707692,1770,6150,2385.807692,2505.807692,2705.807692,2880,3120,374.1923077,414.1923077
2014/10/16,580,1170,495,1785.707692,1770,6150,2385.807692,2505.807692,2705.807692,2880,3110,374.1923077,404.1923077
2014/10/17,575,1170,495,1777.207692,1770,6150,2377.307692,2497.307692,2697.307692,2880,3110,382.6923077,412.6923077
2014/10/20,570,1170,500,1769.135043,1770,6150,2369.235043,2489.235043,2689.235043,2880,3120,390.7649573,430.7649573
2014/10/21,570,1170,500,1769.135043,1770,6150,2369.235043,2489.235043,2689.235043,2910,3120,420.7649573,430.7649573
2014/10/22,575,1170,500,1777.635043,1770,6150,2377.735043,2497.735043,2697.735043,2910,3100,412.2649573,402.2649573
2014/10/23,565,1170,500,1760.635043,1770,6150,2360.735043,2480.735043,2680.735043,2910,3070,429.2649573,389.2649573
2014/10/24,565,1190,500,1769.182051,1770,0,2307.782051,2427.782051,2627.782051,2910,3060,482.2179487,432.2179487
2014/10/27,565,1190,500,1769.182051,1840,6150,2381.882051,2501.882051,2701.882051,2910,3060,408.1179487,358.1179487
2014/10/28,555,1190,500,1752.182051,1840,6150,2364.882051,2484.882051,2684.882051,2920,3060,435.1179487,375.1179487
2014/10/29,550,1190,500,1743.682051,1840,6150,2356.382051,2476.382051,2676.382051,2920,3060,443.6179487,383.6179487
2014/10/30,545,1190,500,1735.182051,1840,6150,2347.882051,2467.882051,2667.882051,2920,3070,452.1179487,402.1179487
2014/10/31,540,1190,500,1726.682051,1840,6100,2338.882051,2458.882051,2658.882051,2920,3070,461.1179487,411.1179487
2014/11/3,540,1190,510,1727.536752,1840,6100,2339.736752,2459.736752,2659.736752,2920,3070,460.2632479,410.2632479
2014/11/4,540,1190,510,1727.536752,1840,6100,2339.736752,2459.736752,2659.736752,2940,3060,480.2632479,400.2632479
2014/11/5,530,1190,510,1710.536752,1840,6100,2322.736752,2442.736752,2642.736752,2940,3060,497.2632479,417.2632479
2014/11/6,525,1190,510,1702.036752,1840,6100,2314.236752,2434.236752,2634.236752,2940,3050,505.7632479,415.7632479
2014/11/7,520,1190,510,1693.536752,1840,6100,2305.736752,2425.736752,2625.736752,2940,3050,514.2632479,424.2632479
2014/11/10,520,1190,515,1693.964103,1840,6100,2306.164103,2426.164103,2626.164103,2940,3050,513.8358974,423.8358974
2014/11/11,515,1190,515,1685.464103,1840,6100,2297.664103,2417.664103,2617.664103,2940,3050,522.3358974,432.3358974
